#class tools::wcsv::ntuple
#title data
#separator 44
#vector_separator 59
#column int RunID
#column int EventID
#column int TrackID
#column string Particle_Name
#column double ed
#column double distance
0,866,8,proton,1.82804e-322,5.16299e-321
0,867,1,proton,100,76.823
0,868,1,proton,99.6797,76.3107
0,868,2,C12,0.320272,0.00110014
0,869,1,proton,100,76.0916
0,870,1,proton,100,75.7294
0,871,1,proton,100,77.1421
0,872,1,proton,26.9488,33.1079
0,872,7,Be8,57.2679,28.0338
0,872,6,alpha,0,0
0,872,5,gamma,1.82804e-322,1.82804e-322
0,872,5,gamma,33.1079,6.90452e-310
0,872,12,e-,28.0338,6.90452e-310
0,872,11,e-,0,6.90452e-310
0,872,10,e-,1.82804e-322,5.16299e-321
0,872,9,e-,6.90452e-310,1.0562e-15
0,873,1,proton,26.382,33.1724
0,873,8,B11,25.3571,6.44917
0,873,7,gamma,0,0
0,873,7,gamma,1.82804e-322,1.82804e-322
0,873,9,e-,33.1724,6.90452e-310
0,873,6,gamma,6.44917,6.90452e-310
0,873,10,e-,0,6.90452e-310
0,874,1,proton,100,76.1508
0,875,1,proton,100,76.6567
0,876,1,proton,27.1199,32.5392
0,876,7,B11,0.620277,0.00139668
0,876,6,gamma,0,0
0,876,5,proton,1.82804e-322,1.82804e-322
0,877,1,proton,100,76.4986
